id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
R17061411228145,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,1419,vil,2017-06-14 11:22:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,40.05149693876969,-95.09786150118128,43.29640420488428,-90.19768154470152,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17061710557864,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,799,vil,2017-06-17 10:55:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,36.15654254797308,-95.1148946680036,39.41075021917148,-90.50443666776842,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17061402258164,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,837,vil,2017-06-14 02:25:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,39.94373535615343,-89.83359015912937,42.95959460799829,-84.68503176935205,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S708854,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0101_0630.h5,104,vil,2017-06-27 13:07:00,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,117556.0,708854.0,Hail,36.03271556084577,-99.24540249591008,39.45092323078784,-94.83147429443184,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17071910358037,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,1190,vil,2017-07-19 10:35:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.82060348451213,-96.73025725775992,42.13518062893968,-92.00684626212194,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17071817078118,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,365,vil,2017-07-18 17:07:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,40.015949733717335,-77.62912151187629,42.43817487793671,-71.93248978493578,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,247.0,0.0
R17070717058087,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,684,vil,2017-07-07 17:05:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,39.016458888287,-86.47619178639248,41.88226613758822,-81.25488737195006,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S715371,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,63,vil,2017-07-26 01:00:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,119112.0,715371.0,Flash Flood,35.90783382478916,-110.82247839947593,39.73236249948227,-106.97670239377508,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,244.0,0.0
S716048,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,588,vil,2017-07-16 17:50:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,119250.0,716048.0,Funnel Cloud,25.282684452169967,-82.8947413290159,28.074310991720424,-78.48668093766717,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,248.0,0.0
S713102,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,128,vil,2017-07-07 08:20:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,118705.0,713102.0,Thunderstorm Wind,41.01683373307218,-87.2895488459166,43.91123813801378,-81.92139295556376,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S709898,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,667,vil,2017-07-06 17:30:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,118002.0,709898.0,Flash Flood,37.09099146429283,-79.33593791659948,39.6238462595622,-73.9862248859059,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,241.0,0.0
R17071804577981,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,1399,vil,2017-07-18 04:57:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.51948263493472,-100.18420834627396,41.97130695516445,-95.65439506698564,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S717216,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,42,vil,2017-07-25 19:54:00,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,117872.0,717216.0,Thunderstorm Wind,32.38567299164132,-86.55924887646154,35.29067105962158,-81.85149625375793,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17072421177533,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,14,vil,2017-07-24 21:17:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,30.83987839155869,-88.27595291126572,33.828522373838304,-83.73061987022666,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S706637,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,292,vil,2017-07-22 10:35:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,117499.0,706637.0,Thunderstorm Wind,38.90154424154918,-85.60627174581116,41.72713178843865,-80.35657514560111,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17072611007926,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,1183,vil,2017-07-26 11:00:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,37.6177820139234,-99.78266439580936,41.05483557841365,-95.29318816771811,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17072111478108,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,955,vil,2017-07-21 11:47:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,39.25971079762483,-89.09571602447355,42.24486984512315,-83.97218630830432,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S715875,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,400,vil,2017-07-18 23:05:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,119210.0,715875.0,Hail,38.28950311982008,-104.81461023987984,41.91348326527709,-100.53686646458084,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S715477,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,206,vil,2017-07-19 14:48:00,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,119119.0,715477.0,Thunderstorm Wind,43.21635659807286,-102.26753559202,46.74894971285799,-97.50269822989988,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17072602507832,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,1316,vil,2017-07-26 02:50:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,35.638504091964386,-94.5914351706342,38.872670222584325,-89.99261767848152,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,212.0,0.0
R17071804578007,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,1395,vil,2017-07-18 04:57:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.78165360164989,-99.52289173680435,42.20762226328563,-94.941647651379,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17070312307808,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,434,vil,2017-07-03 12:30:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,35.207476232089626,-92.70346183667272,38.36473152146535,-88.05180075552087,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S704955,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,423,vil,2017-07-30 22:28:00,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,117214.0,704955.0,Hail,42.66148461018239,-103.92013689708334,46.25635952234487,-99.2973550116206,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17073115577569,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,669,vil,2017-07-31 15:57:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,31.49573194837617,-102.90996632433368,35.05538338138997,-98.90058485129684,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,251.0,0.0
S713062,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,14,vil,2017-07-02 21:30:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,118362.0,713062.0,Thunderstorm Wind,34.113001179848474,-98.52109197188608,37.50660789806293,-94.1894086793587,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17072910328039,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,1016,vil,2017-07-29 10:32:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.56458901091025,-93.8114375801073,41.75853560795874,-88.96609185183836,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,222.0,0.0
R17070822077500,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,886,vil,2017-07-08 22:07:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,30.287546131059745,-87.8530972093841,33.26107512494774,-83.32589228656711,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S698723,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,306,vil,2017-07-07 18:30:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,116218.0,698723.0,Thunderstorm Wind,38.269958792747246,-84.78701518262771,41.06029528480381,-79.55743525696037,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S707641,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,236,vil,2017-07-20 01:10:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,117676.0,707641.0,Thunderstorm Wind,30.220058866693915,-84.33422663191962,33.039310248612864,-79.6863975512661,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S713937,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,352,vil,2017-07-21 01:37:00,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,118835.0,713937.0,Thunderstorm Wind,40.15251415381952,-96.8000176122616,43.46798291175025,-91.97827877240316,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17070209407616,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,291,vil,2017-07-02 09:40:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,31.959686760545807,-95.02488541273718,35.22249757214097,-90.67102176189788,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17070101357923,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,1161,vil,2017-07-01 01:35:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,36.87618465208642,-90.89675870472716,39.95041806663677,-86.046999389484,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17072513357528,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,371,vil,2017-07-25 13:35:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,30.605029571529627,-89.49713660257223,33.6469701087693,-85.01071760016781,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,252.0,0.0
R17071107157789,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,592,vil,2017-07-11 07:15:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,34.911637352790535,-93.36008856196288,38.09724402960242,-88.75636352077366,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,241.0,0.0
R17072111478034,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,956,vil,2017-07-21 11:47:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.36011605513863,-87.08037339808298,41.25717370999582,-81.9429342708165,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S709565,vil/2017/SEVIR_VIL_STORMEVENTS_2017_0701_1231.h5,664,vil,2017-07-24 20:38:00,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,118034.0,709565.0,Flash Flood,33.22052413318307,-117.19286267305849,37.23023839428946,-113.75994840529474,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17071618528120,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,817,vil,2017-07-16 18:52:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,39.83692726741964,-96.05587193797432,43.12218354252817,-91.22112327536514,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,247.0,0.0
R17071902158354,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,1092,vil,2017-07-19 02:15:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,42.20688242148549,-91.81759261500736,45.304565716350574,-86.56054791306744,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17072311577832,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,31,vil,2017-07-23 11:57:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,35.8403296745451,-97.478679642937,39.19007337567136,-92.99577888203804,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17072507457851,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,183,vil,2017-07-25 07:45:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,35.84464208348892,-91.92650307651684,38.96688249795053,-87.19716595532839,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,253.0,0.0
R17071910357901,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,1189,vil,2017-07-19 10:35:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,37.14010195652061,-99.13944450706131,40.55277983040583,-94.65013983659668,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17070717058075,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,685,vil,2017-07-07 17:05:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.87413423900151,-86.49942662096964,41.7417347128295,-81.29171603151408,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R17070813477579,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,514,vil,2017-07-08 13:47:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,31.428749174423213,-100.1572925436451,34.88927434257001,-96.03799124510276,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,228.0,0.0
R17072613357568,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,616,vil,2017-07-26 13:35:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,31.28035950885341,-101.11016481084263,34.77598027220513,-97.0368632627858,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,147.0,0.0
R17070412477497,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,126,vil,2017-07-04 12:47:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,29.554950780107017,-98.62893820296244,32.963641947529176,-94.54012219238632,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,243.0,0.0
R17070804027872,vil/2017/SEVIR_VIL_RANDOMEVENTS_2017_0501_0831.h5,719,vil,2017-07-08 04:02:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,36.16508115561106,-88.9584554692255,39.1571846975073,-84.07849059351115,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
